geo_code,pos,ws,maps,country,prov,city,district
wme3,"[105.99609375, 31.201171875]","105.99609375,31.201171875","中国,四川省,南充市,南部县",中国,四川省,南充市,南部县
ws2e,"[113.37890625, 24.521484375]","113.37890625,24.521484375","中国,广东省,韶关市,曲江区",中国,广东省,韶关市,曲江区
wkhc,"[108.10546875, 22.763671875]","108.10546875,22.763671875","中国,广西壮族自治区,南宁市,江南区",中国,广西壮族自治区,南宁市,江南区
ybk3,"[129.90234375, 46.669921875]","129.90234375,46.669921875","中国,黑龙江省,佳木斯市,汤原县",中国,黑龙江省,佳木斯市,汤原县
wmx3,"[111.62109375, 31.201171875]","111.62109375,31.201171875","中国,湖北省,宜昌市,远安县",中国,湖北省,宜昌市,远安县
wkq5,"[109.86328125, 24.521484375]","109.86328125,24.521484375","中国,广西壮族自治区,柳州市,鹿寨县",中国,广西壮族自治区,柳州市,鹿寨县
wtc5,"[114.08203125, 32.958984375]","114.08203125,32.958984375","中国,河南省,驻马店市,驿城区",中国,河南省,驻马店市,驿城区
wkzg,"[112.32421875, 27.333984375]","112.32421875,27.333984375","中国,湖南省,衡阳市,衡阳县",中国,湖南省,衡阳市,衡阳县
webr,"[113.02734375, 22.412109375]","113.02734375,22.412109375","中国,广东省,江门市,新会区",中国,广东省,江门市,新会区
wkr4,"[111.26953125, 24.345703125]","111.26953125,24.345703125","中国,广西壮族自治区,贺州市,钟山县",中国,广西壮族自治区,贺州市,钟山县
wkqr,"[110.21484375, 25.224609375]","110.21484375,25.224609375","中国,广西壮族自治区,桂林市,临桂区",中国,广西壮族自治区,桂林市,临桂区
wq96,"[103.18359375, 37.001953125]","103.18359375,37.001953125","中国,甘肃省,武威市,天祝藏族自治县",中国,甘肃省,武威市,天祝藏族自治县
wmpw,"[111.97265625, 29.267578125]","111.97265625,29.267578125","中国,湖南省,常德市,鼎城区",中国,湖南省,常德市,鼎城区
wqej,"[105.64453125, 37.529296875]","105.64453125,37.529296875","中国,宁夏回族自治区,中卫市,中宁县",中国,宁夏回族自治区,中卫市,中宁县
ww7s,"[117.59765625, 35.947265625]","117.59765625,35.947265625","中国,山东省,泰安市,新泰市",中国,山东省,泰安市,新泰市
wk8x,"[102.12890625, 26.630859375]","102.12890625,26.630859375","中国,四川省,凉山彝族自治州,会理县",中国,四川省,凉山彝族自治州,会理县
wrhn,"[107.05078125, 40.517578125]","107.05078125,40.517578125","中国,内蒙古自治区,巴彦淖尔市,磴口县",中国,内蒙古自治区,巴彦淖尔市,磴口县
y8nq,"[121.46484375, 46.142578125]","121.46484375,46.142578125","中国,内蒙古自治区,兴安盟,科尔沁右翼前旗",中国,内蒙古自治区,兴安盟,科尔沁右翼前旗
y8eh,"[116.89453125, 48.603515625]","116.89453125,48.603515625","中国,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗",中国,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗
wkdj,"[104.23828125, 26.279296875]","104.23828125,26.279296875","中国,云南省,曲靖市,宣威市",中国,云南省,曲靖市,宣威市
wxrq,"[122.87109375, 41.923828125]","122.87109375,41.923828125","中国,辽宁省,沈阳市,新民市",中国,辽宁省,沈阳市,新民市
wm33,"[103.18359375, 29.794921875]","103.18359375,29.794921875","中国,四川省,眉山市,洪雅县",中国,四川省,眉山市,洪雅县
wt2y,"[113.73046875, 30.673828125]","113.73046875,30.673828125","中国,湖北省,孝感市,汉川市",中国,湖北省,孝感市,汉川市
wt03,"[113.02734375, 28.388671875]","113.02734375,28.388671875","中国,湖南省,长沙市,长沙县",中国,湖南省,长沙市,长沙县
wmd8,"[104.94140625, 31.025390625]","104.94140625,31.025390625","中国,四川省,绵阳市,三台县",中国,四川省,绵阳市,三台县
wqe0,"[105.64453125, 36.650390625]","105.64453125,36.650390625","中国,宁夏回族自治区,中卫市,海原县",中国,宁夏回族自治区,中卫市,海原县
w7yc,"[110.91796875, 21.357421875]","110.91796875,21.357421875","中国,[],[],[]",中国,[],[],[]
wxcf,"[115.13671875, 44.033203125]","115.13671875,44.033203125","中国,内蒙古自治区,锡林郭勒盟,阿巴嘎旗",中国,内蒙古自治区,锡林郭勒盟,阿巴嘎旗
wqk4,"[107.05078125, 35.595703125]","107.05078125,35.595703125","中国,甘肃省,庆阳市,镇原县",中国,甘肃省,庆阳市,镇原县
wwup,"[118.30078125, 39.287109375]","118.30078125,39.287109375","中国,河北省,唐山市,曹妃甸区",中国,河北省,唐山市,曹妃甸区
wtu8,"[119.00390625, 32.431640625]","119.00390625,32.431640625","中国,江苏省,南京市,六合区",中国,江苏省,南京市,六合区
wssp,"[118.30078125, 26.630859375]","118.30078125,26.630859375","中国,福建省,南平市,延平区",中国,福建省,南平市,延平区
wm6q,"[104.58984375, 30.673828125]","104.58984375,30.673828125","中国,四川省,成都市,金堂县",中国,四川省,成都市,金堂县
wkz2,"[111.62109375, 26.806640625]","111.62109375,26.806640625","中国,湖南省,衡阳市,祁东县",中国,湖南省,衡阳市,祁东县
y8x1,"[122.51953125, 48.076171875]","122.51953125,48.076171875","中国,内蒙古自治区,呼伦贝尔市,扎兰屯市",中国,内蒙古自治区,呼伦贝尔市,扎兰屯市
wsst,"[119.00390625, 26.279296875]","119.00390625,26.279296875","中国,福建省,福州市,闽侯县",中国,福建省,福州市,闽侯县
wkku,"[108.10546875, 24.697265625]","108.10546875,24.697265625","中国,广西壮族自治区,河池市,金城江区",中国,广西壮族自治区,河池市,金城江区
wmpg,"[112.32421875, 28.740234375]","112.32421875,28.740234375","中国,湖南省,益阳市,沅江市",中国,湖南省,益阳市,沅江市
wwgt,"[117.59765625, 38.935546875]","117.59765625,38.935546875","中国,天津市,[],滨海新区",中国,天津市,[],滨海新区
wx4v,"[116.54296875, 40.341796875]","116.54296875,40.341796875","中国,北京市,[],怀柔区",中国,北京市,[],怀柔区
wwj8,"[120.41015625, 33.837890625]","120.41015625,33.837890625","中国,江苏省,盐城市,射阳县",中国,江苏省,盐城市,射阳县
wt51,"[116.89453125, 28.388671875]","116.89453125,28.388671875","中国,江西省,鹰潭市,余江县",中国,江西省,鹰潭市,余江县
yb08,"[124.62890625, 45.087890625]","124.62890625,45.087890625","中国,吉林省,松原市,前郭尔罗斯蒙古族自治县",中国,吉林省,松原市,前郭尔罗斯蒙古族自治县
y8rh,"[122.51953125, 47.197265625]","122.51953125,47.197265625","中国,内蒙古自治区,兴安盟,扎赉特旗",中国,内蒙古自治区,兴安盟,扎赉特旗
wm7c,"[106.69921875, 29.794921875]","106.69921875,29.794921875","中国,重庆市,[],渝北区",中国,重庆市,[],渝北区
wwsk,"[118.65234375, 37.353515625]","118.65234375,37.353515625","中国,山东省,东营市,东营区",中国,山东省,东营市,东营区
wwfs,"[116.19140625, 38.759765625]","116.19140625,38.759765625","中国,河北省,沧州市,任丘市",中国,河北省,沧州市,任丘市
wwc9,"[114.78515625, 38.232421875]","114.78515625,38.232421875","中国,河北省,石家庄市,藁城区",中国,河北省,石家庄市,藁城区
wky9,"[110.56640625, 26.982421875]","110.56640625,26.982421875","中国,湖南省,邵阳市,洞口县",中国,湖南省,邵阳市,洞口县
wkwm,"[110.21484375, 26.279296875]","110.21484375,26.279296875","中国,湖南省,邵阳市,城步苗族自治县",中国,湖南省,邵阳市,城步苗族自治县
wzbc,"[124.98046875, 43.857421875]","124.98046875,43.857421875","中国,吉林省,四平市,公主岭市",中国,吉林省,四平市,公主岭市
wqxv,"[112.32421875, 37.529296875]","112.32421875,37.529296875","中国,山西省,太原市,清徐县",中国,山西省,太原市,清徐县
w7vg,"[109.51171875, 21.708984375]","109.51171875,21.708984375","中国,广西壮族自治区,北海市,合浦县",中国,广西壮族自治区,北海市,合浦县
wtn0,"[121.11328125, 28.212890625]","121.11328125,28.212890625","中国,浙江省,温州市,乐清市",中国,浙江省,温州市,乐清市
wxfd,"[116.19140625, 44.033203125]","116.19140625,44.033203125","中国,内蒙古自治区,锡林郭勒盟,锡林浩特市",中国,内蒙古自治区,锡林郭勒盟,锡林浩特市
wmpu,"[112.32421875, 28.916015625]","112.32421875,28.916015625","中国,湖南省,益阳市,沅江市",中国,湖南省,益阳市,沅江市
wm4e,"[104.94140625, 28.740234375]","104.94140625,28.740234375","中国,四川省,宜宾市,南溪区",中国,四川省,宜宾市,南溪区
wt0r,"[113.02734375, 29.443359375]","113.02734375,29.443359375","中国,湖南省,岳阳市,君山区",中国,湖南省,岳阳市,君山区
wmsh,"[107.05078125, 31.728515625]","107.05078125,31.728515625","中国,四川省,巴中市,平昌县",中国,四川省,巴中市,平昌县
wz3v,"[126.38671875, 41.748046875]","126.38671875,41.748046875","中国,吉林省,白山市,浑江区",中国,吉林省,白山市,浑江区
wqgv,"[106.69921875, 38.935546875]","106.69921875,38.935546875","中国,宁夏回族自治区,石嘴山市,平罗县",中国,宁夏回族自治区,石嘴山市,平罗县
wwed,"[117.59765625, 37.001953125]","117.59765625,37.001953125","中国,山东省,滨州市,邹平县",中国,山东省,滨州市,邹平县
wmgd,"[106.34765625, 32.783203125]","106.34765625,32.783203125","中国,陕西省,汉中市,宁强县",中国,陕西省,汉中市,宁强县
wtfv,"[116.54296875, 33.310546875]","116.54296875,33.310546875","中国,安徽省,亳州市,蒙城县",中国,安徽省,亳州市,蒙城县
wtuw,"[119.00390625, 33.486328125]","119.00390625,33.486328125","中国,江苏省,淮安市,清江浦区",中国,江苏省,淮安市,清江浦区
wqdu,"[105.29296875, 37.353515625]","105.29296875,37.353515625","中国,宁夏回族自治区,中卫市,沙坡头区",中国,宁夏回族自治区,中卫市,沙坡头区
wmrb,"[112.32421875, 29.619140625]","112.32421875,29.619140625","中国,湖北省,荆州市,石首市",中国,湖北省,荆州市,石首市
wt2m,"[113.02734375, 30.498046875]","113.02734375,30.498046875","中国,湖北省,[],仙桃市",中国,湖北省,[],仙桃市
wmru,"[112.32421875, 30.322265625]","112.32421875,30.322265625","中国,湖北省,荆州市,沙市区",中国,湖北省,荆州市,沙市区
wt11,"[114.08203125, 28.388671875]","114.08203125,28.388671875","中国,湖南省,长沙市,浏阳市",中国,湖南省,长沙市,浏阳市
wxy3,"[121.46484375, 43.857421875]","121.46484375,43.857421875","中国,内蒙古自治区,通辽市,开鲁县",中国,内蒙古自治区,通辽市,开鲁县
tzxk,"[89.12109375, 42.978515625]","89.12109375,42.978515625","中国,新疆维吾尔自治区,吐鲁番市,高昌区",中国,新疆维吾尔自治区,吐鲁番市,高昌区
wxrn,"[122.51953125, 41.923828125]","122.51953125,41.923828125","中国,辽宁省,沈阳市,新民市",中国,辽宁省,沈阳市,新民市
wst4,"[119.70703125, 25.751953125]","119.70703125,25.751953125","中国,[],[],[]",中国,[],[],[]
wmuk,"[107.40234375, 33.134765625]","107.40234375,33.134765625","中国,陕西省,汉中市,城固县",中国,陕西省,汉中市,城固县
ws19,"[114.78515625, 22.763671875]","114.78515625,22.763671875","中国,广东省,惠州市,惠东县",中国,广东省,惠州市,惠东县
wzcc,"[126.38671875, 43.857421875]","126.38671875,43.857421875","中国,吉林省,吉林市,船营区",中国,吉林省,吉林市,船营区
ybb9,"[124.62890625, 49.482421875]","124.62890625,49.482421875","中国,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗",中国,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗
ww46,"[115.83984375, 34.189453125]","115.83984375,34.189453125","中国,河南省,商丘市,虞城县",中国,河南省,商丘市,虞城县
wcb4,"[123.92578125, 10.283203125]","123.92578125,10.283203125","[],[],[],[]",[],[],[],[]
wx2b,"[113.73046875, 40.869140625]","113.73046875,40.869140625","中国,内蒙古自治区,乌兰察布市,兴和县",中国,内蒙古自治区,乌兰察布市,兴和县
wsf6,"[115.83984375, 27.158203125]","115.83984375,27.158203125","中国,江西省,抚州市,乐安县",中国,江西省,抚州市,乐安县
wtq5,"[121.11328125, 30.146484375]","121.11328125,30.146484375","中国,浙江省,宁波市,余姚市",中国,浙江省,宁波市,余姚市
wsey,"[117.94921875, 26.455078125]","117.94921875,26.455078125","中国,福建省,三明市,沙县",中国,福建省,三明市,沙县
tzc9,"[81.03515625, 43.857421875]","81.03515625,43.857421875","中国,新疆维吾尔自治区,[],可克达拉市",中国,新疆维吾尔自治区,[],可克达拉市
wkj7,"[108.80859375, 23.115234375]","108.80859375,23.115234375","中国,广西壮族自治区,南宁市,宾阳县",中国,广西壮族自治区,南宁市,宾阳县
wt5s,"[117.59765625, 28.916015625]","117.59765625,28.916015625","中国,江西省,上饶市,德兴市",中国,江西省,上饶市,德兴市
wtg2,"[117.24609375, 32.431640625]","117.24609375,32.431640625","中国,安徽省,合肥市,长丰县",中国,安徽省,合肥市,长丰县
wseb,"[117.94921875, 25.400390625]","117.94921875,25.400390625","中国,福建省,泉州市,安溪县",中国,福建省,泉州市,安溪县
wm5x,"[106.34765625, 29.443359375]","106.34765625,29.443359375","中国,重庆市,[],九龙坡区",中国,重庆市,[],九龙坡区
wsyp,"[121.11328125, 28.037109375]","121.11328125,28.037109375","中国,[],[],[]",中国,[],[],[]
wxqq,"[121.46484375, 41.923828125]","121.46484375,41.923828125","中国,辽宁省,阜新市,阜新蒙古族自治县",中国,辽宁省,阜新市,阜新蒙古族自治县
uxzx,"[33.22265625, 89.912109375]","33.22265625,89.912109375","[],[],[],[]",[],[],[],[]
wmmn,"[108.45703125, 30.673828125]","108.45703125,30.673828125","中国,重庆市,[],万州区",中国,重庆市,[],万州区
wt28,"[113.37890625, 29.619140625]","113.37890625,29.619140625","中国,湖南省,岳阳市,临湘市",中国,湖南省,岳阳市,临湘市
wmr1,"[111.26953125, 29.794921875]","111.26953125,29.794921875","中国,湖南省,常德市,石门县",中国,湖南省,常德市,石门县
wwwj,"[121.11328125, 37.529296875]","121.11328125,37.529296875","中国,山东省,烟台市,福山区",中国,山东省,烟台市,福山区
wpnb,"[99.66796875, 39.462890625]","99.66796875,39.462890625","中国,甘肃省,张掖市,高台县",中国,甘肃省,张掖市,高台县
wtsh,"[118.30078125, 31.728515625]","118.30078125,31.728515625","中国,安徽省,马鞍山市,和县",中国,安徽省,马鞍山市,和县
ws2s,"[113.37890625, 24.697265625]","113.37890625,24.697265625","中国,广东省,韶关市,武江区",中国,广东省,韶关市,武江区
wmuh,"[107.05078125, 33.134765625]","107.05078125,33.134765625","中国,陕西省,汉中市,汉台区",中国,陕西省,汉中市,汉台区
wq65,"[104.23828125, 35.771484375]","104.23828125,35.771484375","中国,甘肃省,兰州市,榆中县",中国,甘肃省,兰州市,榆中县
wt0p,"[112.67578125, 29.443359375]","112.67578125,29.443359375","中国,湖南省,岳阳市,君山区",中国,湖南省,岳阳市,君山区
wm7m,"[105.99609375, 30.498046875]","105.99609375,30.498046875","中国,四川省,南充市,嘉陵区",中国,四川省,南充市,嘉陵区
wtmz,"[120.76171875, 30.849609375]","120.76171875,30.849609375","中国,浙江省,嘉兴市,秀洲区",中国,浙江省,嘉兴市,秀洲区
wqsq,"[107.40234375, 37.705078125]","107.40234375,37.705078125","中国,宁夏回族自治区,吴忠市,盐池县",中国,宁夏回族自治区,吴忠市,盐池县
wtts,"[120.41015625, 31.728515625]","120.41015625,31.728515625","中国,江苏省,无锡市,江阴市",中国,江苏省,无锡市,江阴市
wmj9,"[109.16015625, 28.388671875]","109.16015625,28.388671875","中国,贵州省,铜仁市,松桃苗族自治县",中国,贵州省,铜仁市,松桃苗族自治县
ws0m,"[113.02734375, 23.466796875]","113.02734375,23.466796875","中国,广东省,广州市,花都区",中国,广东省,广州市,花都区
wwwm,"[121.46484375, 37.529296875]","121.46484375,37.529296875","中国,[],[],[]",中国,[],[],[]
